hour_of_year,2019,2020,2021,2022,2023,2024,2025
5586,0.00261971722464075,0.0032199501536245,0,0,0,0.00192800700518004,0.0104534302589732
5587,0.000311165507451673,0.00148910607705157,0,0,0,0,0.00772012721490232
5588,0,7.0104019861194e-05,0,0,0,0,0.00538300772376193
5589,0,0,0,0,0,0,0.00223534756928669
5590,0,0,0,0,0,0,0
5591,0,0,0,0,0,0,0
5592,0,0,0,0,0,0,0
5593,0,0,0,0,0,0,0
5594,0,0,0,0,0,0,0
5595,0,0,0,0,0,0,0
5596,0,0,0,0,0,0,0
5597,0,0,0,0,0,0,0
5598,0,0,0,0,0,0,0
5599,0,0,0,0,0,0,0
5600,0,0,0,0,0,0,0
5601,0,0,0,0,0,0,0.00758200817810086
5602,0,0,0,0,0,0,0.00984279872785098
5603,0,0,0,0,0,0,0.00926851431167651
5604,0,0.000336015819334689,0,0,0,0,0.00792367105860972
5605,0,0.00239078881526624,0,0,0,0,0.00941026805997274
5606,0,0.00398384223211199,0,0,0,0,0.0106133575647433
5607,0,0.0048033340504894,0,0,0,0,0.0129904588823262
5608,0,0.00493870733022136,0,0,0,0,0.0140336210813267
5609,0,0.00430777115147061,0,0,0,0,0.0137573830077238
5610,0,0.00252132733500777,0,0,0,0,0.00959927305770105
5611,0,0.0006937880586263,0,0,0,0,0.00585552021808269
5612,0,0,0,0,0,0,0.00304225352112676
5613,0,0,0,0,0,0,0.000599727396637892
5614,0,0,0,0,0,0,0
5615,0,0,0,0,0,0,0
5616,0,0,0,0,0,0,0
5617,0,0,0,0,0,0,0
5618,0,0,0,0,0,0,0
5619,0,0,0,0,0,0,0
5620,0,0,0,0,0,0,0
5621,0,0,0,0,0,0,0
5622,0,0,0,0,0,0,0
5623,0,0,0,0,0,0,0
5624,0,0,0,0,0,0,0
5625,0,0,0,0,0,0,0
5626,0,0,0,0,0,0,0
5627,0,0,0,0,0,0,0
5628,0,0,0,0,0,0,0
5629,0,0.000988708418042357,0,0,0,0,0
5630,0,0.00284042149437597,0,0,0,0,0
5631,0,0.00414097193180088,0,0.00212792305106763,0,0,0
5632,0,0.0045906046109106,0,0.00274456583546252,0.00117181219393219,0,0.00268241708314403
5633,0,0.00416998049174344,0,0.0017968566381343,0.00173591713380188,0,0.00300590640617901
5634,0,0.00283075197439511,0,0,0.000708537605633419,0,0
5635,0,0.00098387365805193,0,0,0,0,0
5636,0,0,0,0,0,0,0
5637,0,0,0,0,0,0,0
5638,0,0,0,0,0,0,0
5639,0,0,0,0,0,0,0
5640,0,0,0,0,0,0,0
5641,0,0,0,0,0,0,0
5642,0,0,0,0,0,0,0
5643,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,0
5645,0,0,0,0,0,0,0
5646,0,0,0,0,0,0,0
5647,0,0,0,0,0,0,0
5648,0,0,0,0,0,0,0
5649,0,0,0,0,0,0,0
5650,0,0,0,0,0,0,0.00149023171285779
5651,0,0,0,0,0,0,0.00272239890958655
5652,0,0.00228925885546727,0,0,0,0,0.0010213539300318
5653,0,0.00464862173079573,0,0,0,0,0
5654,0,0.00644956982722985,0,0.000581261641027974,0,0,0.000592457973648342
5655,0,0.007435860865277,0,0.00187520059844677,0,0,0.00286778736937756
5656,0.000408960381222199,0.00735850470543016,0,0.00241855387158161,0,0,0.00334756928668787
5657,0.000287457659264879,0.006439900307249,0,0.00169071320803354,0,0,0.00463789186733303
5658,0,0.00398142485211678,0,0,0,0,0.00299136756019991
5659,0,0.00141174991720474,0,0,0,0,0.000567014993184916
5660,0,0,0,0,0,0,0
5661,0,0,0,0,0,0,0
5662,0,0,0,0,0,0,0
5663,0,0,0,0,0,0,0
5664,0,0,0,0,0,0,0
5665,0,0,0,0,0,0,0
5666,0,0,0,0,0,0,0
5667,0,0,0,0,0,0,0
5668,0,0,0,0,0,0,0
5669,0,0,0,0,0,0,0
5670,0,0,0,0,0,0,0
5671,0,0,0,0,0,0,0
5672,0,0,0,0,0,0,0
5673,0,0,0,0,0,0,0.000868696047251249
5674,0,0,0,0,0,0,0.00332576101771922
5675,0,0,0,0,0,0,0.0052412539754657
5676,0,0.000297337739411271,0,0,0,0,0.00416537937301227
5677,0,0.00326588037353356,0,0.00108670654626969,0,0,0.00525942753293957
5678,0,0.00543910498923057,0,0.00286081816366811,0,0,0.00597910040890504
5679,6.51965825136839e-05,0.00678558564656454,0.000406460419957974,0.00387170797415155,0,0,0.00463425715583826
5680,0.000918679117238273,0.00695721962622471,0.00184057548660214,0.00409915818151032,0,0,0.00544116310767833
5681,0.000675673673323633,0.0061377278078473,0.00164117980888691,0.00308826837102689,0,0,0.00484143571104044
5682,0,0.00378319969250926,0,0.00069498674470736,0,0,0.00332939572921399
5683,0,0.00128846353744884,0,0,0,0,0.00147932757837347
5684,0,0,0,0,0,0,0
5685,0,0,0,0,0,0,0
5686,0,0,0,0,0,0,0
5687,0,0,0,0,0,0,0
5688,0,0,0,0,0,0,0
5689,0,0,0,0,0,0,0
5690,0,0,0,0,0,0,0
5691,0,0,0,0,0,0,0
5692,0,0,0,0,0,0,0
5693,0,0,0,0,0,0,0
5694,0,0,0,0,0,0,0
5695,0,0,0,0,0,0,0
5696,0,0,0,0,0,0,0
5697,0,0,0,0,0,0,0
5698,0,0,0,0,0,0,0.00300227169468423
5699,0,0,0,0,0,0,0.00246796910495229
5700,0,9.91125798037571e-05,0,0,0,0,0.00216992276238074
5701,0.00293680969413912,0.00315468089375373,0,0,0,0,0.000676056338028169
5702,0.00563654090641031,0.0053907573893263,0.004294676135405,0.000960345319959261,0,0,0
5703,0.00754502268544723,0.00652692598707669,0.00720508612359464,0.00183476500602743,0,0,0
5704,0.00784433426880551,0.00641572650729686,0.00869288464193138,0.00212286860201521,0,0,0.00146115402089959
5705,0.00655225654262523,0.00552129590906783,0.00754635949506879,0.00117010495563457,0,0,0.00137392094502499
5706,0.0042288874203194,0.00330455845345697,0.0045477552648128,0,0,0,0.000374375283961836
5707,0.00205961931122774,0.000879926318257746,0.000993143856312407,0,0,0,0
5708,0,0,0,0,0,0,0
5709,0,0,0,0,0,0,0
5710,0,0,0,0,0,0,0
5711,0,0,0,0,0,0,0
5712,0,0,0,0,0,0,0
5713,0,0,0,0,0,0,0
5714,0,0,0,0,0,0,0
5715,0,0,0,0,0,0,0
5716,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0
5718,0,0,0,0,0,0,0
5719,0,0,0,0,0,0,0
5720,0,0,0,0,0,0,0
5721,0,0,0,0,0,0,0.00150477055883689
5722,0,0,0,0,0,0,0.0042925942753294
5723,0,0,0,0,0,0,0.00519036801453885
5724,0.00044452215350239,0.000244155379516572,0,0,0,0,0.00259518400726942
5725,0.00357395811415922,0.00348827933309321,0,0,0,0,0.00129759200363471
5726,0.00605439173070255,0.00560106944890988,0.00388821571544703,0,0,0,0.00261699227623807
5727,0.00764578104024111,0.00657527358698096,0.0073354602205623,0,0,0,0.00347114947751022
5728,0.007873969079039,0.00638913532734951,0.00862769759344755,0,0.000708537605633419,0,0.00382371649250341
5729,0.00661745312513891,0.0052118712696805,0.00731628755924352,0,0.00218556599891539,0,0.00259518400726942
5730,0.00411923862245548,0.0026156051548211,0.00403009340920595,0,0.00207110992415922,0,0.0010213539300318
5731,0.00179586950014966,0.000178886119645805,0.000881942420663528,0,0,0,0
5732,0,0,0,0,0,0,0
5733,0,0,0,0,0,0,0
5734,0,0,0,0,0,0,0
5735,0,0,0,0,0,0,0
5736,0,0,0,0,0,0,0
5737,0,0,0,0,0,0,0
5738,0,0,0,0,0,0,0
5739,0,0,0,0,0,0,0
5740,0,0,0,0,0,0,0
5741,0,0,0,0,0,0,0
5742,0,0,0,0,0,0,0
5743,0,0,0,0,0,0,0
5744,0,0,0,0,0,0,0
5745,0,0,0,0,0,0,0
5746,0,0,0,0,0,0,0
5747,0,0,0,0,0,0,0
5748,0,0,0,0,0.00207383506879628,0,0
5749,0,0,0,0,0.0043084536711786,0,0
5750,0.00189070089289683,0.000768726838477921,0,0,0.00734153965221704,0,0
5751,0.00347319975936534,0.00165832267671652,0,0,0.00978871953628939,0,0
5752,0.00389994102672764,0.00155921009691276,3.45107903737902e-05,0,0.0112112450368303,0,0
5753,0.0032301943154507,0.000435128399138446,0,0,0.0113366016901347,0,0
5754,0.00134838386562392,0,0,0,0.00978871953628939,0,0
5755,0,0,0,0,0.00711807779197881,0,0
5756,0,0,0,0,0.00398961174864356,0,0
5757,0,0,0,0,0.000703087316359316,0,0
5758,0,0,0,0,0,0,0
5759,0,0,0,0,0,0,0
5760,0,0,0,0,0,0,0
5761,0,0,0,0,0,0,0
5762,0,0,0,0,0,0,0
5763,0,0,0,0,0,0,0
5764,0,0,0,0,0,0,0
5765,0,0,0,0,0,0,0
5766,0,0,0,0,0,0,0
5767,0,0,0,0,0,0,0
5768,0,0,0,0,0,0,0
5769,0,0,0,0,0,0,0.000203543843707406
5770,0,0,0,0,0,0,0.00146842344388914
5771,0,0,0,0,0,0,0.00219900045433894
5772,0,0,0,0,0.00194030298158075,0,0.00234438891412994
5773,0.00216926810909166,0,0,0,0.00502789185536022,0,0.000392548841435711
5774,0.00499642900536686,0,0,0,0.00835801860183729,0,0.000817810086324398
5775,0.00745019129270006,0,0,0,0.0109605317302216,0,0.00335483870967742
5776,0.00842221306835862,0,0,0,0.0121023673331462,0,0.00428895956383462
5777,0.00760132882489087,0,0,0,0.0119824609691159,0,0.00407451158564289
5778,0.0054735494501261,0,0,0,0.0106307892291383,0,0.00113766469786461
5779,0.00310869159349338,0,0,0,0.00813455674159906,0,0
5780,0.000394142976105453,0,0,0,0.00496248838407098,0,0
5781,0,0,0,0,0.00145250209154851,0,0
5782,0,0,0,0,0,0,0
5783,0,0,0,0,0,0,0
5784,0,0,0,0,0,0,0
5785,0,0,0,0,0,0,0
5786,0,0,0,0,0,0,0
5787,0,0,0,0,0,0,0
5788,0,0,0,0,0,0,0
5789,0,0,0,0,0,0,0
5790,0,0,0,0,0,0,0
5791,0,0,0,0,0,0,0
5792,0,0,0,0,0,0,0
5793,0,0,0,0,0,0,0
5794,0,0,0,0,0,0,0
5795,0,0,0,0,0,0,0
5796,0.000586769242623155,0,0,0,0.00123449052058438,0,0
5797,0.00392068539389108,0,0,0.000937600299223384,0.00317751864680218,0,0
5798,0.00664116097332571,0,0,0.0031792484539704,0.00519412567822037,0,0
5799,0.00851408098008244,0,0.000701719404267068,0.0044453879416009,0.00696819483694097,0,0
5800,0.00879561167730062,0,0.000651870484838259,0.00495588729589503,0.00758952781418874,0,7.2694229895502e-06
5801,0.00715977015241183,0,3.45107903737902e-05,0.00456922194338512,0.00769035816575965,0,0.00124670604270786
5802,0.00445411197809395,0,0,0.00248678893378924,0.00642316590953065,0,0
5803,0.00144025177734774,0,0,0,0.0043983834442013,0,0
5804,0,0,0,0,0.00153698157529711,0,0
5805,0,0,0,0,0,0,0
5806,0,0,0,0,0,0,0
5807,0,0,0,0,0,0,0
5808,0,0,0,0,0,0,0
5809,0,0,0,0,0,0,0
5810,0,0,0,0,0,0,0
5811,0,0,0,0,0,0,0
5812,0,0,0,0,0,0,0
5813,0,0,0,0,0,0,0
5814,0,0,0,0,0,0,0
5815,0,0,0,0,0,0,0
5816,0,0,0,0,0,0,0
5817,0,0,0,0,0,0,0
5818,0,0,0,0,0,,0
5819,0,0,0,0,0,0,0
5820,0,0,0,0.00226439317548289,0,0,0
5821,0,0,0,0.00613862837416065,0,0,0
5822,6.81600635370331e-05,0,0,0.00960345319959261,0,0,0
5823,0.00219297595727846,0,0,0.0114685448999345,0.00224006889165642,0,0.000999545661063153
5824,0.00311165507451673,0,0,0.0116505050658216,0.0030358111256755,0,0.00282417083144025
5825,0.00268195032613109,0,0,0.0106067613364974,0.00306033742740896,0,0.0035329395729214
5826,0.000811993800397699,0,0,0.00822106138375652,0.00127536769014015,0,0.00179918218991368
5827,0,0,0,0.00603248494405989,0,0,0
5828,0,0,0,0.00355327768384927,0,0,0
5829,0,0,0,0.000257776901673275,0,0,0
5830,0,0,0,0,0,0,0
5831,0,0,0,0,0,0,0
5832,0,0,0,0,0,0,0
5833,0,0,0,0,0,0,0
5834,0,0,0,0,0,0,0
5835,0,0,0,0,0,0,0
5836,0,0,0,0,0,0,0
5837,0,0,0,0,0,0,0
5838,0,0,0,0,0,0,0
5839,0,0,0,0,0,0,0
5840,0,0,0,0,0,0,0
5841,0,0,0,0,0,0,0
5842,0,0,0,0,0,0,0
5843,0,0,0,0.00323232016902078,0,0,0.00274057246706043
5844,0,0,0,0.00625488070236624,0,0,0.000290776919582008
5845,0,0,0,0.0087467240852079,0,0,0
5846,0,0,0,0.010771030930701,0,0,0
5847,0.000894971269051479,0,0,0.0119284997637045,0,0,0.00279872785097683
5848,0.00157064494237511,0,0,0.0118097202109727,0,0,0.00487414811449341
5849,0.000788285952210905,0,0,0.0107634492571224,0,0,0.00481599273057701
5850,0,0,0,0.00816546244417993,0,0,0.00246796910495229
5851,0,0,0,0.00583788865554182,0,0,0.000232621535665607
5852,0,0,0,0.00337131751796225,0,0,0
5853,0,0,0,0.000396774250614747,0,0,0
5854,0,0,0,0,0,0,0
5855,0,0,0,0,0,0,0
5856,0,0,0,0,0,0,0
5857,0,0,0,0,0,0,0
5858,0,0,0,0,0,0,0
5859,0,0,0,0,0,0,0
5860,0,0,0,0,0,0,0
5861,0,0,0,0,0,0,0
5862,0,0,0,0,0,0,0
5863,0,0,0,0,0,0,0
5864,0,0,0,0,0,0,0
5865,0,0,0,0,0,0,0
5866,0,0,0,0.0010892337707959,0,0,0
5867,0,0,0,0.00431649949076426,0,0,0.00240981372103589
5868,0,0,0,0.00676538005666037,0,0,0.00309313948205361
5869,0.00097202177565856,0,0,0.00915108000940127,0,0,0.00335120399818264
5870,0.00364804513974295,0,0,0.0108645382381707,0,0,0.00668059972739664
5871,0.00521869008211806,0,0,0.0114281093075152,0,0,0.00922126306224443
5872,0.00579064191962447,0,0,0.0105713801931305,0,3.69248947640499e-05,0.00776374375283962
5873,0.00508829691709069,0,0,0.00927238678665929,0,7.38497895280998e-05,0.00870876874148114
5874,0.00295755406130257,0,0,0.0064191502965698,0,0,0.00766924125397547
5875,0.000841628610631192,0,0,0.00420530161161108,0,0,0.00505224897773739
5876,0,0,0,0.00199398015117857,0,0,0.00241708314402544
5877,0,0,0,0,0,0,5.08859609268514e-05
5878,0,0,0,0,0,0,0
5879,0,0,0,0,0,0,0
5880,0,0,0,0,0,0,0
5881,0,0,0,0,0,0,0
5882,0,0,0,0,0,0,0
5883,0,0,0,0,0,0,0
5884,0,0,0,0,0,0,0
5885,0,0,0,0,0,0,0
5886,0,0,0,0,0,0,0
5887,0,0,0,0,0,0,0
5888,0,0,0,0,0,0,0.00106497046796911
5889,0,0,0,0,0,0,0.00744025442980463
5890,0,0,0,0,0,0,0.0101299409359382
5891,0.00259897285747731,0,0,0.00204452464170274,0,0.000580248346292213,0.0131867333030441
5892,0.00595066989488533,0,0,0.00483205329411081,0,0.00156139555002268,0.0105661063153112
5893,0.00909788674168225,0,0,0.00683361511886801,0,0.00179085739605642,0.00924307133121309
5894,0.0113708766865911,0,0,0.00804668289144813,0,0.0029091542089105,0.00987187641980918
5895,0.0128852154895226,0.000722796618568863,0,0.00811239072912955,0,0.00488199858630403,0.0112712403452976
5896,0.0130393165027368,0.00108782099784611,0,0.00788494052177078,0,0.00548334687246141,0.01179827351204
5897,0.0117709466247433,0.000493145519023572,0,0.0073921317391601,0,0.00508244801502316,0.0119691049522944
5898,0.00942683313527402,0,0,0.00535518877103599,0,0.0031359785624611,0.00884325306678782
5899,0.00696121692384743,0,0,0.00346735204995817,0,0.000559148406427042,0.00564470695138573
5900,0.00350579805062218,0,0,0.00133690177436434,0,0,0.00266787823716493
5901,0,0,0,0,0,0,0
5902,0,0,0,0,0,0,0
5903,0,0,0,0,0,0,0
5904,0,0,0,0,0,0,0
5905,0,0,0,0,0,0,0
5906,0,0,0,0,0,0,0
5907,0,0,0,0,0,0,0
5908,0,0,0,0,0,0,0
5909,0,0,0,0,0,0,0
5910,0,0,0,0,0,0,0
5911,0,0,0,0,0,0,0
5912,0,0,0,0,0,0,0
5913,0,0,0,0,0,0.000698935508033802,0.00523034984098137
5914,0,0,0,8.84528584173004e-05,0,0.00205196915188792,0.00940663334847796
5915,0.00303460456790965,0,0,0.00336120861985741,0,0.00267177988542733,0.0120527033166742
5916,0.00689898382235709,0,0,0.00542595105776983,0,0.00299355396837119,0.0115111313039528
5917,0.0105351750380066,0.00113133383775996,0,0.00662385548319269,0,0.00451802462362982,0.00720036347114948
5918,0.0133712263773519,0.0040201029320402,0,0.00741487675989598,0,0.00612689503834914,0.00556474329850068
5919,0.0136883188468503,0.00573160796865142,0,0.00758672802767816,0,0.0082606264572146,0.00669513857337574
5920,0.0113027166230541,0.0058355553084456,0,0.00704842920359574,0,0.00982202200723728,0.00776374375283962
5921,0.00816735370035058,0.00472597789064256,0,0.00584799755364666,0,0.0088118623861922,0.00816356201726488
5922,0.00615515008549643,0.00238111929528538,0,0.00400817809856681,0,0.0068179180689335,0.00485597455701954
5923,0.00510015084118409,0.000193390399617087,0,0.00231999211505948,0,0.00480551130429278,0.00235529304861427
5924,0.00347023627834199,0,0,0.000523135476925176,0,0.00285112937428128,0
5925,0,0,0,0,0,0,0
5926,0,0,0,0,0,0,0
5927,0,0,0,0,0,0,0
5928,0,0,0,0,0,0,0
5929,0,0,0,0,0,0,0
5930,0,0,0,0,0,0,0
5931,0,0,0,0,0,0,0
5932,0,0,0,0,0,0,0
5933,0,0,0,0,0,0,0
5934,0,0,0,0,0,0,0
5935,0,0,0,0,0,0,0
5936,0,0,0,0,0,0,0
5937,0,0,0,0,0,0,0
5938,0,0,0,0,0,0.000643548165887727,0.00137028623353021
5939,0.00209814456453128,0,0,0.00119284997637045,0,0.00378480171331512,0.00474693321217628
5940,0.00501420989150696,0.0020813641758789,0,0.00437715287939326,0,0.00641965670397839,0.0054593366651522
5941,0.00792138477541259,0.00570259940870885,0,0.00687405071128734,0,0.00939474822496756,0.00499409359382099
5942,0.0100876894034809,0.00843907356329063,0,0.00871134294184098,0,0.0128577758553388,0.00283507496592458
5943,0.0113916210537546,0.0100998136200024,0,0.0100507719407315,0,0.0163814658128224,0.00320218082689687
5944,0.0109767337104857,0.0106171329389781,0.00185974814792092,0.0106901597458623,0,0.0170091890238113,0.00390368014538846
5945,0.00898527446279498,0.0096791895008352,0.00192110066414099,0.0105941252138664,0,0.0155005433234515,0.00319491140390731
5946,0.00659078179592877,0.00738026112538708,0,0.00828676922143794,0,0.012878875795204,0.000559745570195366
5947,0.00490752457466639,0.00570985154869449,0,0.00561296567270926,0,0.00992488421407999,0
5948,0.00271751209841128,0.00385088633237525,0,0.00346735204995817,0,0.00808127696836064,0
5949,0,0.00156887961689362,0,0.000856729114384709,0,0.00526707248884341,0
5950,0,0,0,0,0,0.000812347684809098,0
5951,0,0,0,0,0,0,0
5952,0,0,0,0,0,0,0
5953,0,0,0,0,0,0,0
5954,0,0,0,0,0,0,0
5955,0,0,0,0,0,0,0
5956,0,0,0,0,0,0,0
5957,0,0,0,0,0,0,0
5958,0,0,0,0,0,0,0
5959,0,0,0,0,0,0,0
5960,0,0,0,0,0,0,0
5961,0,0,0,0,0,0.00296454155105658,0
5962,0,0,0,0.00256766011862792,0,0.00470792408241637,0
5963,2.37078481867941e-05,0.00155437533692234,0,0.00543858718040087,0,0.00772257799065273,0
5964,0.00319759602419386,0.00575094700861313,0,0.00769034423325272,0,0.0107477818688217,0
5965,0.00627072584540705,0.00876300248264925,0,0.0102580043518806,0,0.0131241625961366,0
5966,0.00865040110715651,0.0106703152988728,0,0.0119638809070714,0,0.0154952683384852,0
5967,0.0100491641501774,0.0113906945374464,0,0.013376599417222,0,0.0169643516515978,0
5968,0.00991877098515,0.0108274449985617,0.000667208613893277,0.0131491492098633,0,0.0172254634074293,0
5969,0.00808141275067345,0.00908451402201266,0.000210899274506496,0.0103414027612455,0,0.0147330330108559,0
5970,0.00511200476527749,0.00731982662550674,0,0.00658341989077336,0,0.0110168061021026,0
5971,0.0028449417824153,0.00536174882938374,0,0.00501906790905024,0,0.00843997594606855,0
5972,0.000311165507451673,0.00339158413328466,0,0.00318430290302281,0,0.00607942017365251,0
5973,0,0.00101529959798971,0,0.00141019128562439,0,0.00341027778070833,0
5974,0,0,0,0,0,0,0
5975,0,0,0,0,0,0,0
5976,0,0,0,0,0,0,0
5977,0,0,0,0,0,0,0
5978,0,0,0,0,0,0,0
5979,0,0,0,0,0,0,0
5980,0,0,0,0,0,0,0
5981,0,0,0,0,0,0,0
5982,0,0,0,0,0,0,0
5983,0,0,0,0,0,0,0
5984,0,0,0,0,0,0,0
5985,0,0,0,0,0,0,0
5986,0,0,0,0.00274456583546252,0,0.00132138373405636,0
5987,0,0,0,0.00617148229300136,0,0.00396942618713537,0
5988,0,0,0,0.00899439208877634,0,0.00520377266924789,0
5989,0,0,0,0.0113977826132007,0,0.00629569455727051,0
5990,0.000311165507451673,0,0.00304461861742105,0.0130935502702867,0,0.0080390770886303,0
5991,0.00127726032106353,0,0.00623111492860101,0.0134650522756393,0,0.00897011193518098,0
5992,0.00131282209334373,0,0.0072089206558584,0.0125855781405187,0,0.00909407408188887,0
5993,0,0,0.00588600702486311,0.0106648875006002,0,0.00794148986675388,0.000265333939118582
5994,0,0,0.00258447474577051,0.00712171871485578,0,0.00619810733539409,0
5995,0,0,0,0.00501148623547162,0,0.00439406247692194,0
5996,0,0,0,0.00351284209142993,0,0.00271925475012396,0
5997,0,0,0,0.00124844891594704,0,0.000242649308449471,0
5998,0,0,0,0,0,0,0
5999,0,0,0,0,0,0,0
6000,0,0,0,0,0,0,0
6001,0,0,0,0,0,0,0
6002,0,0,0,0,0,0,0
6003,0,0,0,0,0,0,0
6004,0,0,0,0,0,0,0
6005,0,0,0,0,0,0,0
6006,0,0,0,0,0,0,0
6007,0,0,0,0,0,0,0
6008,0,0,0,0,0,0,0
6009,0,0,0,0,0,0,0
6010,0,0,0,0,0,0.000342874022809035,0.00227169468423444
6011,0,0,0,0.00138239181583609,0,0.00233154335510144,0.00320945024988642
6012,0,0,0,0.00318935735207523,0,0.00515629780455126,0.00174102680599727
6013,0,0,0,0.00564076514249756,0,0.00858503803264161,0.000523398455247615
6014,0,0,0.00224703590656012,0.00804921011597433,0.000215286426327077,0.00929188601812485,0
6015,0,0,0.00574412933110419,0.00922436952066132,0.00291862990628228,0.00934199837530463,0
6016,0,0,0.0072511005107597,0.00852938277595396,0.00437385714246784,0.00799687720889995,0.00157746478873239
6017,0,0,0.00669892786477905,0.00694734022254739,0.00445561148157938,0.00644339413632671,0.00105770104497955
6018,0,0,0.00416813657070111,0.00507213962410062,0.00290227903845997,0.00583413337271989,0
6019,0,0,0.00144561866343543,0.00410168540603653,0.000487800890032239,0.00490046103368605,0
6020,0,0,0,0.00289367208250883,0,0.00270606728770823,0
6021,0,0,0,0.000773330705019826,0,0.000437823752202306,0
6022,0,0,0,0,0,0,0
6023,0,0,0,0,0,0,0
6024,0,0,0,0,0,0,0
6025,0,0,0,0,0,0,0
6026,0,0,0,0,0,0,0
6027,0,0,0,0,0,0,0
6028,0,0,0,0,0,0,0
6029,0,0,0,0,0,0,0
6030,0,0,0,0,0,0,0
6031,0,0,0,0,0,0,0
6032,0,0,0,0,0,0,0
6033,0,0,0,0,0,0.0031307035774948,0
6034,0,0,0,0.00040941037324579,0,0.00545697194762995,0
6035,0,0,0,0.00214055917369867,0,0.00821315159251796,0
6036,0,0,0.00144561866343543,0.00445802406423194,0,0.00937628577758553,0
6037,0,0,0.00550638833075142,0.00595666820827363,0,0.010808444195934,0
6038,0,0,0.00968602849824378,0.00416739324371795,0.000495976323943393,0.0119979533058331,0
6039,0,0,0.0121094528889366,0.00102352593311448,0.00273332007096277,0.0136411111228333,0
6040,0,0,0.0113310428393945,0,0.00328652443228424,0.0139549727283277,0
6041,0,0,0.00981640259521144,0,0.00232182323076797,0.0126019390844736,0
6042,0,0,0.00608923723484209,0,0.00082844396966369,0.00984839693206874,0
6043,0,0,0.00306379127873982,0,0,0.00745619124985494,0
6044,0,0,0,0,0,0.00510618544737148,0
6045,0,0,0,0,0,0.00196493189994409,0
6046,0,0,0,0,0,0,0
6047,0,0,0,0,0,0,0
6048,0,0,0,0,0,0,0
6049,0,0,0,0,0,0,0
6050,0,0,0,0,0,0,0
6051,0,0,0,0,0,0,0
6052,0,0,0,0,0,0,0
6053,0,0,0,0,0,0,0
6054,0,0,0,0,0,0,0
6055,0,0,0,0,0,0,0
6056,0,0,0,0,0,0,0
6057,0,0,0,0,0,0.000738497895280999,0
6058,0,0,0,0,0,0.00222604365577558,0
6059,0,0,0,0,0,0.00283266692689926,0
6060,0,0,0,0,0,0.00130028379419119,0
6061,0,0,0.0045899351197141,0,0,0.00244495553187673,0
6062,0,0,0.00710922281700078,0,0,0.0034313777205735,0
6063,0,0,0.00860469039986502,0,0,0.00358962726956228,0
6064,0,0,0.0086315321257113,0,0.000201660703141819,0.00392458881492188,0
6065,0,0,0.00670276239704281,0,0.00154788215384532,0.00252144281388798,0
6066,0,0,0.00310597113364112,0,0.00123994080985848,0.000329686560393303,0
6067,0,0,1.91726613187723e-05,0,0,0,0
6068,0,0,0,0,0,0,0
6069,0,0,0,0,0,0,0
6070,0,0,0,0,0,0,0
6071,0,0,0,0,0,0,0
6072,0,0,0,0,0,0,0
6073,0,0,0,0,0,0,0
6074,0,0,0,0,0,0,0
6075,0,0,0,0,0,0,0
6076,0,0,0,0,0,0,0
6077,0,0,0,0,0,0,0
6078,0,0,0,0,0,0,0
6079,0,0,0,0,0,0,0
6080,0,0,0,0,0,0,0
6081,0,0,0,0,0,0,0
6082,0,0,0,0,0,0,0
6083,0,0,0,0,0,0,0
6084,0,0,0,0,0,0,0
6085,0,0,0,0,0,0,0
6086,0,0,0.000552172645980643,0,0,0,0
6087,0,0,0.00289890639139838,0,0.000626783266521871,0,0
6088,0,0,0.00360062579566544,0,0.000637683845070077,0,0
6089,0,0,0.00287589919781585,0,0,0,0
6090,0,0,0,0,0,0,0
6091,0,0,0,0,0,0,0
6092,0,0,0,0,0,0,0
6093,0,0,0,0,0,0,0
6094,0,0,0,0,0,0,0
6095,0,0,0,0,0,0,0
6096,0,0,0,0,0,0,0
6097,0,0,0,0,0,0,0
6098,0,0,0,0,0,0,0
6099,0,0,0,0,0,0,0
6100,0,0,0,0,0,0,0
6101,0,0,0,0,0,0,0
6102,0,0,0,0,0,0,0
6103,0,0,0,0,0,0,0
6104,0,0,0,0,0,0,0
6105,0,0,0,0,0,0,0
6106,0,0,0,0,0,0,0
6107,0,0,0,0,0,0,0
6108,0,0,0,0,0,0,0
6109,0,0,0,0,0,0,0
6110,0,0,0,0,0,0,0
6111,0.00199738620973741,0,0,0,0,0,0
6112,0.0028390148203686,0,0,0,0,0,0
6113,0.00168325722126238,0,0,0,0,0,0
6114,0,0,0,0,0,0,0
6115,0,0,0,0,0,0,0
6116,0,0,0,0,0,0,0
6117,0,0,0,0,0,0,0
6118,0,0,0,0,0,0,0
6119,0,0,0,0,0,0,0
6120,0,0,0,0,0,0,0
6121,0,0,0,0,0,0,0
6122,0,0,0,0,0,0,0
6123,0,0,0,0,0,0,0
6124,0,0,0,0,0,0,0
6125,0,0,0,0,0,0,0
6126,0,0,0,0,0,0,0
6127,0,0,0,0,0,0,0
6128,0,0,0,0,0,0,0
6129,0,0,0,0,0,0,0
6130,0,0,0,0,0,0,0
6131,0,0,0,0,0,0,0
6132,0,0,0,0,0,0,0
6133,0.00191144526006028,0,0,0,0,0,0
6134,0.00532833887998198,0,0,0,0,0,0
6135,0.00760429230591422,0,0.00143028053438042,0,0,0,0
